Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8
2003 38 3;315;024033720442;4;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;316;024033810208;4;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;317;024033720239;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;318;024033810357;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;319;024033720401;1;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;320;024033720193;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;321;024033811119;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;322;024033750474;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;323;024033640452;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;324;024033811321;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 3;325;024033750142;1;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;326;024033720555;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;327;024033811375;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;328;024033730205;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;329;024033710168;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;330;024033810343;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;331;024033750594;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;332;024033710199;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;333;024033720087;8;0;0;0;1;0;1;0;1;0;0;1;0;0
2003 38 3;334;024033750497;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;335;024033531487;5;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;336;024033811389;5;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;337;024033810219;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;338;024033810708;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;339;024033710131;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;340;024033821240;12;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;341;024033821350;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;342;024033710218;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;343;024033730218;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;344;024033811419;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;345;024033710212;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;346;024033640409;8;1;0;1;0;0;0;1;1;0;0;0;0;1
2003 38 3;347;024033810510;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;348;024033720237;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;349;024033810042;12;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;350;024033811314;12;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;351;024033710240;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;352;024033730219;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;353;024033811172;12;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;354;024033720646;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;355;024033811309;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;356;024033810195;9;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;357;024033720191;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;358;024033810225;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;359;024033810045;9;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;360;024033810874;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;361;024033720483;9;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;362;024033811292;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;363;024033810548;12;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;364;024033630803;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;365;024033810336;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;366;024033750112;9;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;367;024033720269;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;368;024033811265;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;369;024033810340;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;370;024033710198;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;371;024033821321;7;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;372;024033730180;7;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;373;024033531449;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;374;024033811362;7;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 3;375;024033750462;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;376;024033531494;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;377;024033810341;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;378;024033720331;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;379;024033811430;8;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;380;024033710353;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;381;024033720349;7;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;382;024033810344;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;383;024033811276;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;384;024033720189;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;385;024033821237;12;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;386;024033810738;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;387;024033810299;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;388;024033720007;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;389;024033810687;6;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;390;024033810673;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;391;024033730249;9;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;392;024033720676;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;393;024033820113;3;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;394;024033720010;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;395;024033811366;3;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 3;396;024033750305;4;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;397;024033811273;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;398;024033810621;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;399;024033730213;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;400;024033811168;12;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;401;024033720185;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;402;024033750517;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;403;024033821330;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;404;024033720183;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;405;024033730231;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;406;024033810990;12;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;407;024033710302;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;408;024033811328;7;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 3;409;024033750600;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;410;024033710148;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;411;024033810663;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;412;024033710349;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;413;024033810986;5;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;414;024033811061;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;415;024033720653;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;416;024033811162;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;417;024033720345;9;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;418;024033810681;9;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;419;024033720363;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;420;024033810126;1;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;421;024033811252;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;422;024033710358;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;423;024033810706;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;424;024033750529;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;425;024033810128;10;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;426;024033811274;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;427;024033730230;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;428;024033810324;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;429;024033531438;6;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;430;024033750842;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;431;024033811170;6;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;432;024033750458;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;433;024033720236;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;434;024033810356;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;435;024033730192;7;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;436;024033720195;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;437;024033821318;7;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;438;024033750431;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;439;024033531489;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;440;024033810347;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;441;024033720301;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;442;024033810218;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;443;024033720823;2;1;0;0;0;0;0;0;0;0;0;1;0;0
2003 38 3;444;024033810696;2;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;445;024033820491;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;446;024033811154;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;447;024033810898;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;448;024033630456;9;1;0;0;0;0;0;0;0;0;0;1;1;0
2003 38 3;449;024033720230;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;450;024033750127;9;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;451;024033811405;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;452;024033531498;8;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;453;024033810992;8;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;454;024033811251;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;455;024033720461;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;456;024033821234;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;457;024033810849;4;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;458;024033810698;4;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;459;024033610627;1;0;0;1;1;0;0;0;0;1;0;0;0;0
2003 38 3;460;024033811117;13;1;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 3;461;024033720329;3;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 3;462;024033720655;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;463;024033821338;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;464;024033710211;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;465;024033810512;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;466;024033811288;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;467;024033730227;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;468;024033821332;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;469;024033720216;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;470;024033810313;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;471;024033811270;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;472;024033650119;5;1;0;1;0;0;0;0;1;1;0;0;0;0
2003 38 3;473;024033810568;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;474;024033810230;5;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;475;024033750641;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;476;024033810144;5;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;477;024033811121;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;478;024033810618;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;479;024033811069;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;480;024033730248;9;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;481;024033720364;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;482;024033811278;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;483;024033811307;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;484;024033720553;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;485;024033811357;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;486;024033650177;12;1;0;1;0;0;0;1;1;0;0;1;0;1
2003 38 3;487;024033750108;12;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;488;024033810351;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;489;024033720321;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;490;024033750480;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;491;024033821300;7;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;492;024033720197;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;493;024033750036;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;494;024033810355;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;495;024033730215;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;496;024033750573;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;497;024033821296;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;498;024033720205;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;499;024033750469;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;500;024033821323;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;501;024033720480;1;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;502;024033810136;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;503;024033811201;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;504;024033750037;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;505;024033821340;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;506;024033720259;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;507;024033730214;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;508;024033750337;12;0;0;0;1;0;0;0;1;0;0;0;0;0
2003 38 3;509;024033720234;4;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;510;024033810056;4;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;511;024033720015;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;512;024033811418;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;513;024033750306;4;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;514;024033730253;4;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;515;024033821258;4;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;516;024033720365;4;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;517;024033810613;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;518;024033810232;5;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;519;024033810223;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;520;024033720423;9;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;521;024033811259;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;522;024033810573;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;523;024033750042;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;524;024033820315;5;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;525;024033750029;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;526;024033810745;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;527;024033811241;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;528;024033703734;7;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;529;024033720219;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;530;024033810534;7;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;531;024033811226;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;532;024033810675;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;533;024033730168;7;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;534;024033811238;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;535;024033810124;10;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;536;024033750530;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;537;024033811120;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;538;024033810888;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;539;024033710389;7;0;0;1;1;0;0;0;1;1;0;0;0;0
2003 38 3;540;024033630451;7;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;541;024033720408;7;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;542;024033720257;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;543;024033810342;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;544;024033720223;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;545;024033810425;6;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;546;024033750601;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;547;024033720260;13;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;548;024033810941;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;549;024033730255;13;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;550;024033811155;13;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;551;024033810147;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;552;024033720346;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;553;024033810326;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;554;024033720273;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;555;024033740030;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;556;024033810191;7;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;557;024033730197;7;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;558;024033830662;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;559;024033811333;2;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;560;024033720243;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;561;024033750614;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;562;024033811417;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;563;024033720575;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;564;024033730078;8;1;0;1;0;0;0;0;1;0;0;0;0;0
2003 38 3;565;024033811404;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;566;024033710934;6;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;567;024033750609;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;568;024033821229;2;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;569;024033720597;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;570;024033750175;9;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;571;024033811175;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;572;024033720272;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;573;024033811348;9;1;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 3;574;024033821271;6;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;575;024033810689;6;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;576;024033730161;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;577;024033821077;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;578;024033811209;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;579;024033720221;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;580;024033810233;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;581;024033630448;2;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;582;024033720694;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;583;024033811312;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;584;024033730235;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;585;024033720504;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;586;024033811142;12;1;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 3;587;024033821285;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;588;024033720258;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;589;024033750563;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;590;024033811141;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;591;024033720253;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;592;024033730252;9;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;593;024033810518;9;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;594;024033720256;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;595;024033811133;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;596;024033750528;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;597;024033750654;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;598;024033810751;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;599;024033720629;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;600;024033810348;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;601;024033630701;7;1;0;1;0;0;0;1;1;1;0;1;0;1
2003 38 3;602;024033821254;7;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;603;024033811079;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;604;024033720356;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;605;024033810350;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;606;024033750017;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;607;024033750028;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;608;024033811341;7;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;609;024033730174;7;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;610;024033720249;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;611;024033810352;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;612;024033750559;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;613;024033720247;7;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;614;024033810339;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;615;024033730223;12;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;616;024033810151;12;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;617;024033810965;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;618;024033720212;5;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;619;024033810619;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;620;024033811272;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;621;024033811275;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;622;024033820389;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;623;024033720488;2;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;624;024033811131;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;625;024033810624;5;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;626;024033810231;5;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;627;024033810156;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;628;024033720291;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;629;024033811135;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;630;024033821232;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;631;024033720220;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;632;024033810725;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;633;024033821202;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;634;024033630711;12;1;0;1;0;0;0;0;1;1;0;1;0;0
2003 38 3;635;024033750554;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;636;024033811313;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;637;024033720619;12;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;638;024033720406;12;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;639;024033820097;12;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;640;024033720254;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;641;024033720267;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;642;024033821339;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;643;024033810130;5;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;644;024033750540;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;645;024033811212;6;1;0;0;0;0;0;0;0;0;0;0;0;0
