Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12
2003 39 1;258;048033910916;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;259;048033810393;4;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;260;048033911006;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;261;048033910083;11;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;262;048033911051;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;263;048033910173;11;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;264;048033710622;6;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
2003 39 1;265;048033910335;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;266;048033911049;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;267;048033910068;6;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0
2003 39 1;268;048033830350;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;269;048033910015;5;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 39 1;270;048033860013;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;271;048033910649;5;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;272;048033820077;5;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;273;048033911011;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;274;048033910231;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;275;048033860086;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;276;048033820063;3;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;277;048033860062;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;278;048033910306;5;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;279;048033910999;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;280;048033810081;5;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;281;048034230083;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;282;048033910204;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;283;048033860057;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;284;048033910082;5;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;285;048033810422;4;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 39 1;286;048033910124;10;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;287;048033911027;10;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;288;048033730636;10;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;289;048033910139;2;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;290;048033810376;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;291;048033910188;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;292;048033911033;3;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;293;048033910128;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;294;048033860059;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;295;048033850147;6;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0
2003 39 1;296;048033911055;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;297;048033910170;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
2003 39 1;298;048033860120;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;299;048033920023;9;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;300;048033910957;12;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;301;048033910951;12;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;302;048033910597;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;303;048033860094;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;304;048033810069;10;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;305;048033860087;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;306;048033910239;10;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;307;048033911018;10;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;308;048033910089;10;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;309;048033910544;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;310;048033920003;6;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0
2003 39 1;311;048033910303;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 39 1;312;048033910064;6;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0
2003 39 1;313;048033910966;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;314;048033910380;11;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;315;048033910475;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;316;048033810070;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
2003 39 1;317;048033911017;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;318;048033910252;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;319;048033911026;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;320;048033840018;3;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;321;048033910113;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;322;048033810621;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;323;048033910287;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;324;048033830349;3;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;325;048033910356;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;326;048033910566;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;327;048033910187;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;328;048033840027;7;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0
2003 39 1;329;048033911015;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;330;048033910886;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;331;048033911044;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;332;048033830112;3;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;333;048033910503;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;334;048033910207;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;335;048033910962;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;336;048033840007;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0
2003 39 1;337;048033911041;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;338;048033910609;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;339;048033910636;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;340;048033910984;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;341;048033840041;9;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;342;048033910381;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;343;048033910179;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;344;048033910483;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;345;048033910056;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;346;048033840229;3;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;347;048033910474;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;348;048033910171;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;349;048033911040;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;350;048033840028;10;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;351;048033910608;10;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;352;048033830281;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;353;048033910995;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;354;048033820070;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0
2003 39 1;355;048033910395;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;356;048033910899;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;357;048033860103;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;358;048033830382;12;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
2003 39 1;359;048033910378;6;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0
2003 39 1;360;048033810423;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 39 1;361;048033910582;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;362;048033830114;3;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;363;048033910497;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;364;048033910111;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;365;048033910971;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;366;048033910019;3;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2003 39 1;367;048033830494;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;368;048033910983;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;369;048033910240;3;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;370;048033910553;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;371;048033830108;3;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;372;048033910956;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;373;048033910920;3;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2003 39 1;374;048033910998;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;375;048033820100;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;376;048033910389;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;377;048033910190;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;378;048033910315;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;379;048033750514;5;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;380;048033910199;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;381;048033840410;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;382;048033910236;5;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
2003 39 1;383;048033860145;5;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;384;048033910375;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;385;048033820759;5;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0
2003 39 1;386;048033910165;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;387;048033911039;10;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;388;048033910047;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;389;048033820673;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;390;048033910157;7;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
2003 39 1;391;048033860162;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;392;048033910554;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;393;048033910251;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;394;048033910996;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;395;048033430177;3;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;396;048033910605;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;397;048033740265;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;398;048033910361;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;399;048033910627;3;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;400;048033820026;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0
2003 39 1;401;048033911042;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;402;048033910227;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;403;048033910921;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;404;048033910088;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;405;048033710676;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;406;048033910313;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;407;048033911059;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;408;048033910901;3;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;409;048033830080;3;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;410;048033910377;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;411;048033910153;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;412;048033911052;2;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
2003 39 1;413;048033910919;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
2003 39 1;414;048033820536;9;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;415;048032930409;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;416;048033910249;9;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;417;048033920733;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;418;048033820018;9;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0
2003 39 1;419;048033860001;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;420;048033910628;11;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;421;048033910980;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;422;048033910038;2;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0
2003 39 1;423;048033830352;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;424;048033910429;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;425;048033910156;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;426;048033860063;3;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;427;048033730455;3;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;428;048033910198;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;429;048033910940;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;430;048033910091;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;431;048033830691;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;432;048033910202;9;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;433;048033911071;6;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 39 1;434;048033910934;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;435;048033910046;6;0;1;0;0;1;1;1;0;1;1;1;0;0;0;0;1;0
2003 39 1;436;048033910294;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;437;048033910268;7;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;438;048033910994;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;439;048033830056;6;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0
2003 39 1;440;048033910965;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;441;048032960052;6;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
2003 39 1;442;048033910937;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;443;048033810428;6;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0
2003 39 1;444;048033910864;11;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;445;048033910943;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;446;048033910258;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;447;048033860127;4;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;448;048033850189;3;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;449;048033910953;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;450;048033850190;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;451;048033910893;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;452;048033850005;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0
2003 39 1;453;048033910310;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 39 1;454;048033910973;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;455;048033910155;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;456;048033910152;10;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;457;048033911036;10;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;458;048033910209;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;459;048033830649;8;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1
2003 39 1;460;048033910125;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;461;048033910133;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;462;048033910985;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;463;048033840045;3;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;464;048033910938;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;465;048033910110;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;466;048033910484;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;467;048033910182;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;468;048033920401;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;469;048033840006;3;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;470;048033910099;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;471;048033910305;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;472;048033830347;3;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;473;048033910584;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;474;048033911034;3;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;475;048033910167;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;476;048033830337;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;477;048033910200;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;478;048033860095;2;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
2003 39 1;479;048033910430;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
2003 39 1;480;048033910465;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;481;048033910982;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
2003 39 1;482;048033860002;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0
2003 39 1;483;048033911016;5;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;484;048033910548;5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;485;048033911032;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;486;048033830090;5;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;487;048033910960;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;488;048033910263;5;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0
2003 39 1;489;048033911045;10;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;490;048033710702;10;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;491;048033910278;11;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;492;048033910947;2;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
2003 39 1;493;048033910197;2;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
2003 39 1;494;048033810362;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;495;048033910394;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 39 1;496;048033910993;2;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0
2003 39 1;497;048033910175;11;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;498;048033910048;11;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;499;048033910106;11;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;500;048033910534;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;501;048033850003;9;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0
2003 39 1;502;048033910541;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;503;048033910328;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;504;048033910997;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;505;048033520314;5;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;506;048033910262;5;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;507;048033830184;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;508;048033910259;5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;509;048033911001;5;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;510;048033730549;5;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 39 1;511;048033910935;5;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
2003 39 1;512;048033830185;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1
2003 39 1;513;048033910018;10;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 39 1;514;048033910607;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;515;048033910219;10;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;516;048033860055;6;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 39 1;517;048033910043;6;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0
2003 39 1;518;048033910100;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 39 1;519;048033910913;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;520;048033910638;11;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;521;048033911002;11;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;522;048033850007;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0
2003 39 1;523;048033910470;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;524;048033910256;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
2003 39 1;525;048033910502;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 39 1;526;048033820074;7;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0
2003 39 1;527;048033850219;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 39 1;528;048033910376;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;529;048033910097;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2003 39 1;530;048033810073;3;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;531;048033910247;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;532;048033910119;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 39 1;533;048033810003;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 39 1;534;048033910060;3;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0
