Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8
2003 38 5;315;024033730052;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;316;024033820384;2;0;0;0;1;0;0;0;0;1;0;0;1;0
2003 38 5;317;024033820826;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;318;024033740697;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;319;024033840728;11;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;320;024033820857;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;321;024033821158;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;322;024033710367;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;323;024033820155;5;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;324;024033830721;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;325;024033750323;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;326;024033820146;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;327;024033821214;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;328;024033750260;6;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;329;024033820236;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;330;024033830722;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;331;024033750243;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;332;024033840119;8;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;333;024033811118;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;334;024033750384;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;335;024033830941;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;336;024033820368;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;337;024033740422;5;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;338;024033810122;5;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;339;024033820612;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;340;024033840771;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;341;024033740371;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;342;024033821157;5;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;343;024033820534;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;344;024033750273;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;345;024033830881;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;346;024033820930;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;347;024033720246;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;348;024033840244;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;349;024033820194;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;350;024033750006;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;351;024033820574;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;352;024033830900;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;353;024033821135;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;354;024033750326;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;355;024033820131;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;356;024033820005;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;357;024033750514;2;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;358;024033840792;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;359;024033750521;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;360;024033821176;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;361;024033720146;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;362;024033750531;6;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;363;024033821084;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;364;024033840776;1;1;0;0;0;0;0;0;0;0;0;1;0;0
2003 38 5;365;024033750251;1;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;366;024033821154;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;367;024033820216;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 5;368;024033750526;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;369;024033830498;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;370;024033820552;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;371;024033740476;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;372;024033830296;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;373;024033820867;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;374;024033820791;6;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;375;024033750577;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;376;024033840785;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;377;024033821133;10;1;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 5;378;024033820567;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;379;024033821137;3;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;380;024033820298;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;381;024033820187;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;382;024033750389;10;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;383;024033830724;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;384;024033820553;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;385;024033820945;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;386;024033840163;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;387;024033750272;3;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;388;024033820923;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;389;024033840807;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;390;024033730090;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;391;024033821152;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;392;024033820931;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;393;024033820850;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;394;024033840811;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;395;024033750224;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;396;024033830208;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;397;024033821194;11;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;398;024033740096;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;399;024033830796;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;400;024033750367;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;401;024033820531;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;402;024033840202;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;403;024033710560;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;404;024033840755;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;405;024033820983;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;406;024033821153;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;407;024033820563;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;408;024033750236;3;0;0;0;1;0;0;0;1;1;0;1;1;0
2003 38 5;409;024033830230;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;410;024033821045;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;411;024033730359;7;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;412;024033840708;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;413;024033820535;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;414;024033750370;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;415;024033830220;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;416;024033821130;6;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;417;024033840743;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;418;024033750941;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;419;024033820545;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;420;024033840744;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;421;024033821007;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;422;024033720056;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;423;024033820738;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;424;024033820174;10;0;0;1;1;0;0;0;1;1;0;1;1;0
2003 38 5;425;024033840738;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;426;024033750372;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;427;024033821020;11;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;428;024033830187;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;429;024033750955;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;430;024033820994;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;431;024033820402;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;432;024033830773;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;433;024033820288;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;434;024033750307;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;435;024033830236;8;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;436;024033810140;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;437;024033750453;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;438;024033821172;8;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;439;024033840790;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;440;024033820913;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;441;024033820571;12;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;442;024033730337;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;443;024033820178;12;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;444;024033821210;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;445;024033840719;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;446;024033820014;3;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;447;024033750204;3;1;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 5;448;024033840199;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;449;024033820999;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;450;024033821155;8;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;451;024033820191;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;452;024033840791;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;453;024033740874;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;454;024033820839;12;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;455;024033820304;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;456;024033821179;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;457;024033740566;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;458;024033820166;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;459;024033830645;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;460;024033820404;4;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;461;024033820167;4;1;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 5;462;024033730118;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;463;024033820512;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;464;024033830678;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;465;024033750005;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;466;024033820918;12;1;0;0;0;0;1;1;0;0;0;0;0;0
2003 38 5;467;024033830318;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;468;024033820865;3;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;469;024033750195;5;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;470;024033830886;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;471;024033821199;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;472;024033820810;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;473;024033820227;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;474;024033710108;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;475;024033820840;5;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;476;024033820218;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;477;024033830772;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;478;024033750468;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;479;024033821026;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;480;024033830211;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;481;024033740629;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;482;024033840754;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;483;024033820786;3;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;484;024033750357;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;485;024033821018;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;486;024033840740;1;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;487;024033820895;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;488;024033740198;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;489;024033821212;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;490;024033740559;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;491;024033840753;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;492;024033750440;3;0;0;1;1;0;0;0;1;0;0;1;0;0
2003 38 5;493;024033820203;3;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;494;024033820322;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;495;024033750009;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;496;024033820536;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;497;024033830681;9;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;498;024033750329;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;499;024033820881;6;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;500;024033830233;6;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;501;024033750393;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;502;024033821187;10;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;503;024033830667;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;504;024033820293;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;505;024033740093;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;506;024033810982;10;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;507;024033821030;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;508;024033820718;12;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;509;024033820301;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;510;024033820233;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;511;024033820977;2;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;512;024033820300;2;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;513;024033750380;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;514;024033750266;4;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;515;024033840760;4;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;516;024033820183;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;517;024033820053;6;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;518;024033740001;6;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;519;024033820888;1;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;520;024033820856;1;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;521;024033750969;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;522;024033820259;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;523;024033820757;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;524;024033820847;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;525;024033820235;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;526;024033820717;3;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 5;527;024033750907;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;528;024033820261;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;529;024033740098;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;530;024033840183;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;531;024033821002;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;532;024033750004;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;533;024033830679;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;534;024033820250;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;535;024033810024;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;536;024033820385;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;537;024033730317;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;538;024033840805;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;539;024033821207;12;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;540;024033750461;12;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;541;024033840194;1;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;542;024033820376;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;543;024033750245;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;544;024033840762;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;545;024033740079;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;546;024033840142;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;547;024033820785;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;548;024033750464;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;549;024033840788;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;550;024033821100;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;551;024033830065;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;552;024033821016;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;553;024033740289;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;554;024033830578;11;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;555;024033821034;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;556;024033810944;5;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;557;024033820396;1;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;558;024033821042;1;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;559;024033840718;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;560;024033750154;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;561;024033820577;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;562;024033820143;11;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;563;024033750356;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;564;024033840770;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;565;024033820406;6;1;0;1;0;0;0;1;0;0;0;1;0;1
2003 38 5;566;024033820199;6;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;567;024033830889;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;568;024033750398;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;569;024033820487;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;570;024033840099;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;571;024033750707;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;572;024033820578;11;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;573;024033830776;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;574;024033740344;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;575;024033820884;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;576;024033820076;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;577;024033750535;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;578;024033840800;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;579;024033820189;3;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;580;024033820302;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;581;024033820543;2;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;582;024033750200;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;583;024033840725;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;584;024033821038;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;585;024033811013;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;586;024033740423;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;587;024033820559;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;588;024033720907;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;589;024033750415;10;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;590;024033820841;10;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;591;024033830212;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;592;024033850651;10;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;593;024033830787;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;594;024033750247;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;595;024033821000;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;596;024033820763;10;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;597;024033820230;3;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 5;598;024033830775;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;599;024033820311;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;600;024033820223;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;601;024033730134;1;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;602;024033820787;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;603;024033840803;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;604;024033750374;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;605;024033820942;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;606;024033821024;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;607;024033720108;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;608;024033821177;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;609;024033820564;10;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;610;024033750152;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;611;024033750536;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;612;024033821124;2;0;0;0;1;0;0;1;0;0;0;1;0;1
2003 38 5;613;024033840238;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;614;024033740528;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;615;024033820279;2;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;616;024033840731;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;617;024033750277;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;618;024033820550;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;619;024033830276;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;620;024033820854;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;621;024033840822;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;622;024033820244;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;623;024033710026;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;624;024033820788;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;625;024033830883;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;626;024033750378;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;627;024033830200;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;628;024033820538;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;629;024033750369;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;630;024033840779;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;631;024033820405;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;632;024033820946;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;633;024033720136;6;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;634;024033750340;7;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;635;024033840799;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;636;024033820193;12;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;637;024033820754;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;638;024033821046;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;639;024033840705;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;640;024033820542;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;641;024033730309;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;642;024033820198;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;643;024033820858;8;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;644;024033830698;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;645;024033750254;8;1;0;0;0;0;0;0;0;0;1;0;0;0
