Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8
2003 38 5;315;024033821173;2;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;316;024033840142;2;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;317;024033750329;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;318;024033820958;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;319;024033840788;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;320;024033740345;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;321;024033740094;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;322;024033840248;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;323;024033820270;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;324;024033750526;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;325;024033840703;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;326;024033820216;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;327;024033821153;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;328;024033740290;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;329;024033821043;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;330;024033830605;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;331;024033750299;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;332;024033840192;7;0;0;0;1;0;1;0;0;0;0;0;0;0
2003 38 5;333;024033820960;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;334;024033750336;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;335;024033840771;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;336;024033821179;7;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;337;024033820572;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;338;024033730118;5;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;339;024033820404;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;340;024033821018;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;341;024033840706;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;342;024033820200;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;343;024033821194;9;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;344;024033810988;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;345;024033740084;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;346;024033840752;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;347;024033750251;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;348;024033821155;9;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;349;024033820227;1;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;350;024033820718;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;351;024033750152;1;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;352;024033810240;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;353;024033750224;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;354;024033820856;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;355;024033840812;8;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;356;024033750393;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;357;024033820550;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;358;024033830233;12;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;359;024033820999;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;360;024033750464;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;361;024033820791;10;0;0;0;1;0;0;0;0;1;0;1;1;0
2003 38 5;362;024033840800;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;363;024033750233;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;364;024033740351;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;365;024033840104;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;366;024033750005;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;367;024033821120;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;368;024033830628;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;369;024033820161;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;370;024033750195;2;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;371;024033810140;2;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;372;024033820120;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;373;024033821136;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;374;024033840803;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;375;024033750423;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;376;024033820810;7;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;377;024033750467;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;378;024033840743;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;379;024033811140;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;380;024033730134;6;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;381;024033821180;2;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;382;024033820174;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;383;024033840744;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;384;024033750272;2;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;385;024033821030;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;386;024033830167;9;0;0;0;1;0;1;0;0;1;0;0;1;0
2003 38 5;387;024033720263;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;388;024033830880;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;389;024033820787;9;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;390;024033820931;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;391;024033750004;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;392;024033820301;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;393;024033820540;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;394;024033750384;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;395;024033830793;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;396;024033820180;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;397;024033710061;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;398;024033820925;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;399;024033820238;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;400;024033830596;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;401;024033750254;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;402;024033820558;3;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;403;024033840201;3;1;0;1;0;0;0;1;0;0;0;1;0;1
2003 38 5;404;024033740336;7;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;405;024033830887;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;406;024033820884;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;407;024033821166;10;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;408;024033720136;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;409;024033740364;10;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;410;024033830647;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;411;024033820566;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;412;024033820847;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;413;024033750521;9;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;414;024033821045;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;415;024033840725;9;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;416;024033740393;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;417;024033820160;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;418;024033820854;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;419;024033830541;8;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;420;024033820158;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;421;024033750414;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;422;024033830842;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;423;024033820295;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;424;024033720166;9;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;425;024033820541;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;426;024033820015;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;427;024033840799;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;428;024033750259;9;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;429;024033820302;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;430;024033820218;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;431;024033820977;9;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;432;024033830889;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;433;024033820757;9;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;434;024033750214;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;435;024033810139;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;436;024033821128;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;437;024033750398;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;438;024033840792;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;439;024033820957;12;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;440;024033821026;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;441;024033740001;5;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;442;024033820005;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;443;024033820182;9;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;444;024033750278;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;445;024033830776;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;446;024033820569;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;447;024033750566;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;448;024033830213;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;449;024033820888;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;450;024033720245;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;451;024033830695;11;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;452;024033820548;12;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;453;024033740315;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;454;024033830223;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;455;024033820827;5;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;456;024033750579;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;457;024033840746;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;458;024033820918;5;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;459;024033750315;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;460;024033820092;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;461;024033811089;5;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;462;024033750954;5;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;463;024033820233;1;1;0;0;0;0;1;0;0;0;1;0;0;0
2003 38 5;464;024033820763;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;465;024033750514;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;466;024033820849;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;467;024033840722;4;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;468;024033730060;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;469;024033820571;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;470;024033820406;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;471;024033750357;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;472;024033840770;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;473;024033820405;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;474;024033850651;11;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;475;024033750301;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;476;024033820946;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;477;024033840817;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;478;024033750356;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;479;024033820754;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;480;024033820235;3;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;481;024033820717;10;1;0;1;0;0;0;1;0;0;0;1;0;1
2003 38 5;482;024033730011;10;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;483;024033820173;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;484;024033820902;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;485;024033840728;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;486;024033820574;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;487;024033820155;9;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;488;024033820922;9;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;489;024033830721;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;490;024033820865;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;491;024033821211;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;492;024033710268;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;493;024033820171;9;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;494;024033830666;3;0;0;0;1;0;0;0;0;0;0;1;0;0
2003 38 5;495;024033750463;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;496;024033821042;9;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;497;024033830260;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;498;024033821133;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;499;024033820524;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;500;024033720108;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;501;024033821132;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;502;024033820288;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;503;024033840738;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;504;024033750370;9;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;505;024033820938;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;506;024033830220;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;507;024033750941;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;508;024033820590;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;509;024033830523;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;510;024033750277;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;511;024033820187;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;512;024033710004;9;0;0;0;1;0;0;1;0;0;0;1;0;1
2003 38 5;513;024033750392;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;514;024033840737;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;515;024033821087;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;516;024033750531;8;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;517;024033840784;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;518;024033840264;8;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;519;024033710026;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;520;024033820512;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;521;024033821208;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;522;024033830722;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;523;024033820259;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;524;024033840183;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;525;024033821124;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;526;024033750178;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;527;024033750968;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;528;024033820230;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;529;024033820982;3;1;0;1;0;0;0;0;1;0;1;1;0;0
2003 38 5;530;024033820755;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;531;024033821011;1;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;532;024033840720;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;533;024033740096;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;534;024033840112;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;535;024033821164;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;536;024033750225;2;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;537;024033830773;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;538;024033820889;9;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;539;024033730325;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;540;024033840193;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;541;024033820197;9;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 5;542;024033750969;9;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;543;024033820858;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;544;024033820893;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;545;024033820261;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;546;024033710367;2;0;0;0;1;0;0;0;0;1;0;0;1;0
2003 38 5;547;024033820978;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;548;024033820223;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;549;024033830600;7;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;550;024033750394;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;551;024033820250;6;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;552;024033830259;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;553;024033820623;9;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;554;024033840796;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;555;024033750468;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;556;024033830212;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;557;024033820556;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;558;024033710025;7;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;559;024033830678;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;560;024033820244;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;561;024033820947;7;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;562;024033810938;7;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;563;024033820872;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;564;024033840707;5;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;565;024033740629;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;566;024033820179;5;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;567;024033821156;12;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;568;024033820981;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;569;024033820234;8;1;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 5;570;024033810982;8;0;0;0;1;0;1;0;0;1;0;0;1;0
2003 38 5;571;024033740093;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;572;024033820990;8;1;0;0;0;0;0;1;0;0;1;0;0;0
2003 38 5;573;024033750896;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;574;024033820964;3;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;575;024033820053;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;576;024033750707;3;0;0;1;1;0;0;0;0;1;0;1;1;0
2003 38 5;577;024033840202;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;578;024033820399;10;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;579;024033740344;11;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;580;024033840751;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;581;024033820208;7;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;582;024033820881;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;583;024033820945;10;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;584;024033830828;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;585;024033750367;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;586;024033820322;10;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;587;024033821184;4;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;588;024033750372;4;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;589;024033830888;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;590;024033820378;11;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 5;591;024033750440;5;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;592;024033830187;5;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;593;024033821221;5;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;594;024033840719;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;595;024033750009;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;596;024033820895;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;597;024033750162;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;598;024033840731;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;599;024033821019;11;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 5;600;024033750216;11;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;601;024033840161;3;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;602;024033820869;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;603;024033750255;10;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;604;024033830679;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;605;024033820154;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;606;024033740098;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;607;024033830057;10;0;0;1;1;0;0;0;0;0;0;1;0;0
2003 38 5;608;024033821097;12;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;609;024033840805;12;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;610;024033750391;12;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;611;024033820785;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;612;024033730382;3;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;613;024033750238;3;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 5;614;024033821187;3;1;0;1;0;0;0;1;0;0;0;1;0;1
2003 38 5;615;024033820207;3;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;616;024033830941;3;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;617;024033820844;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;618;024033730124;2;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;619;024033820887;2;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;620;024033820951;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;621;024033750907;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;622;024033820159;1;1;0;0;0;0;0;0;0;1;0;0;1;0
2003 38 5;623;024033821131;1;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 5;624;024033821038;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;625;024033830709;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 5;626;024033821021;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;627;024033730309;13;0;0;1;1;0;0;0;0;1;0;0;1;0
2003 38 5;628;024033820979;13;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;629;024033820147;9;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;630;024033830702;9;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;631;024033821209;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;632;024033821024;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;633;024033811013;3;0;0;0;1;0;0;0;1;1;0;1;1;0
2003 38 5;634;024033820191;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;635;024033830884;7;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 5;636;024033740277;11;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;637;024033820545;11;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 5;638;024033840109;7;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;639;024033750154;7;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;640;024033840755;7;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 5;641;024033821172;3;0;0;1;1;0;0;1;0;0;0;1;0;1
2003 38 5;642;024033820811;1;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 5;643;024033710280;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 5;644;024033821177;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 5;645;024033820564;1;1;0;1;0;0;0;0;0;0;0;0;0;0
