Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8
2003 38 3;315;024033810675;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;316;024033710227;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;317;024033810962;6;1;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 3;318;024033730231;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;319;024033811410;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;320;024033720010;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;321;024033820389;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;322;024033630448;2;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;323;024033720414;2;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;324;024033810690;2;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;325;024033810697;4;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;326;024033810059;4;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;327;024033750645;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;328;024033730230;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;329;024033821344;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;330;024033720391;2;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;331;024033750023;2;1;0;1;0;0;0;0;0;0;0;0;1;0
2003 38 3;332;024033810325;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;333;024033720241;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;334;024033750612;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;335;024033821301;8;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;336;024033730177;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;337;024033720238;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;338;024033810327;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;339;024033750842;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;340;024033531437;10;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;341;024033810687;10;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;342;024033750652;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;343;024033810573;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;344;024033810745;10;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;345;024033810989;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;346;024033720446;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;347;024033811117;12;1;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 3;348;024033810619;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;349;024033630711;6;1;0;1;0;0;0;0;1;1;0;1;0;0
2003 38 3;350;024033811274;6;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;351;024033810547;6;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;352;024033720237;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;353;024033810725;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;354;024033821338;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;355;024033720655;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;356;024033720330;11;1;0;1;0;0;0;0;1;0;0;0;0;0
2003 38 3;357;024033811192;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;358;024033720198;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;359;024033730247;11;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;360;024033820108;11;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;361;024033720292;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;362;024033811309;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;363;024033810195;11;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;364;024033750261;6;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;365;024033710240;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;366;024033821312;6;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;367;024033730227;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;368;024033720523;2;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;369;024033811428;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;370;024033750605;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;371;024033720013;2;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;372;024033821229;2;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;373;024033730160;10;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;374;024033640121;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;375;024033810665;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;376;024033750430;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;377;024033770002;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;378;024033811137;8;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;379;024033750594;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;380;024033720555;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;381;024033811421;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;382;024033720480;1;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;383;024033720363;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;384;024033821272;10;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;385;024033750458;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;386;024033750601;10;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;387;024033810323;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;388;024033720239;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;389;024033703733;8;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;390;024033810219;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;391;024033750541;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;392;024033811418;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;393;024033730194;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;394;024033630803;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;395;024033821300;8;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;396;024033750462;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;397;024033710198;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;398;024033810354;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;399;024033750600;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;400;024033710353;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;401;024033821306;6;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;402;024033720406;6;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;403;024033720205;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;404;024033821323;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;405;024033750570;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;406;024033750497;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;407;024033710107;6;0;0;0;1;0;0;0;1;0;0;0;0;0
2003 38 3;408;024033720189;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;409;024033730215;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;410;024033821350;6;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;411;024033531409;9;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;412;024033810299;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;413;024033810312;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;414;024033720262;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;415;024033810624;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;416;024033730717;6;0;0;0;1;0;0;0;1;0;0;0;0;0
2003 38 3;417;024033811135;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;418;024033720254;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;419;024033720418;1;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;420;024033821339;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;421;024033720267;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;422;024033810676;4;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;423;024033810057;4;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;424;024033720234;4;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;425;024033810345;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;426;024033810189;8;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;427;024033730172;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;428;024033821320;8;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;429;024033710302;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;430;024033811255;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;431;024033810888;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;432;024033710148;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;433;024033720627;6;1;0;0;0;0;0;0;0;0;0;1;0;0
2003 38 3;434;024033810011;6;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;435;024033810731;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;436;024033720415;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;437;024033810874;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;438;024033810679;11;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;439;024033720593;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;440;024033820641;13;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;441;024033710840;8;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;442;024033750431;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;443;024033810337;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;444;024033710349;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;445;024033750847;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;446;024033811119;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;447;024033710358;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;448;024033730201;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;449;024033810357;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;450;024033720236;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;451;024033821284;13;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;452;024033750584;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;453;024033750305;4;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;454;024033811417;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;455;024033720331;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;456;024033710903;9;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;457;024033820323;9;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;458;024033720461;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;459;024033750480;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;460;024033810343;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;461;024033720185;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;462;024033730214;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;463;024033811168;6;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;464;024033720183;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;465;024033810614;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;466;024033810232;7;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;467;024033810218;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;468;024033750112;11;1;0;1;0;0;0;0;0;0;1;0;0;0
2003 38 3;469;024033630455;11;1;0;0;0;0;0;0;0;0;0;1;1;0
2003 38 3;470;024033810898;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;471;024033720195;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;472;024033811114;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;473;024033810003;8;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;474;024033720301;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;475;024033810336;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;476;024033720483;11;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;477;024033810680;11;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;478;024033720215;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;479;024033810141;8;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;480;024033810340;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;481;024033720553;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;482;024033750036;8;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;483;024033810341;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;484;024033720321;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;485;024033730169;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;486;024033821319;8;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;487;024033720362;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;488;024033750022;11;1;0;1;0;0;0;0;0;0;0;0;1;0
2003 38 3;489;024033811404;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;490;024033720015;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;491;024033810751;10;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;492;024033821250;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;493;024033811280;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;494;024033650551;10;1;0;1;0;0;0;0;0;1;0;1;0;0
2003 38 3;495;024033811187;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;496;024033810196;11;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;497;024033720186;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;498;024033811259;11;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;499;024033810705;11;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;500;024033720646;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;501;024033820485;10;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;502;024033720349;8;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;503;024033531450;8;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;504;024033810344;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;505;024033811246;12;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;506;024033720199;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;507;024033810313;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;508;024033820315;7;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;509;024033720197;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;510;024033730186;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;511;024033810663;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;512;024033531440;8;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;513;024033750608;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;514;024033810510;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;515;024033720255;2;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;516;024033810585;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;517;024033810734;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;518;024033640934;9;1;0;1;0;0;0;1;1;1;0;1;0;1
2003 38 3;519;024033821234;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;520;024033811266;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;521;024033720569;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;522;024033810902;10;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;523;024033810176;10;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;524;024033720219;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;525;024033810706;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;526;024033730199;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;527;024033810021;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;528;024033810992;9;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;529;024033720243;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;530;024033821232;9;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;531;024033811018;9;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;532;024033720575;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;533;024033810136;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;534;024033720824;8;1;0;0;0;0;1;1;0;0;1;1;0;1
2003 38 3;535;024033810100;8;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;536;024033720257;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;537;024033811276;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;538;024033810324;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;539;024033720273;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;540;024033730175;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;541;024033821268;8;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;542;024033720266;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;543;024033710798;6;1;0;1;0;0;0;0;1;0;0;0;0;0
2003 38 3;544;024033810356;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;545;024033710211;3;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;546;024033730235;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;547;024033811430;9;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;548;024033720291;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;549;024033811416;9;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;550;024033730078;9;1;0;1;0;0;0;0;1;0;0;0;0;0
2003 38 3;551;024033720220;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;552;024033810119;9;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;553;024033811250;6;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;554;024033811189;6;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;555;024033650243;6;1;0;1;0;0;0;0;0;1;0;1;0;0
2003 38 3;556;024033810735;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;557;024033810223;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;558;024033750641;7;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;559;024033810347;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;560;024033720629;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;561;024033811252;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;562;024033820313;8;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;563;024033720408;8;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;564;024033811226;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;565;024033720356;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;566;024033810638;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;567;024033810689;10;1;0;0;0;0;1;0;0;0;0;0;0;0
2003 38 3;568;024033821236;13;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;569;024033750528;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;570;024033720936;8;1;0;0;0;0;0;0;0;0;0;1;0;0
2003 38 3;571;024033811381;1;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;572;024033720173;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;573;024033810713;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;574;024033821240;6;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;575;024033720398;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;576;024033811321;1;0;0;0;0;1;0;1;0;0;0;0;0;0
2003 38 3;577;024033750474;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;578;024033531427;1;1;0;1;0;0;0;0;0;1;0;0;1;0
2003 38 3;579;024033730157;6;0;0;0;1;0;1;1;1;0;0;1;0;1
2003 38 3;580;024033810759;11;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;581;024033720191;11;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;582;024033810844;11;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;583;024033750563;11;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;584;024033720317;9;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;585;024033821266;13;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;586;024033750654;13;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;587;024033720592;13;1;0;1;0;0;0;0;0;0;0;1;0;0
2003 38 3;588;024033811228;13;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;589;024033810570;7;0;0;1;0;1;0;0;0;0;0;0;1;0
2003 38 3;590;024033720216;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;591;024033810723;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;592;024033810527;5;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;593;024033720249;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;594;024033810351;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;595;024033630701;8;1;0;1;0;0;0;1;1;1;0;1;0;1
2003 38 3;596;024033811238;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;597;024033821237;6;0;0;1;1;0;0;0;0;0;0;0;1;0
2003 38 3;598;024033810737;6;1;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 3;599;024033720247;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;600;024033830662;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;601;024033811079;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;602;024033720268;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;603;024033730173;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;604;024033821321;8;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;605;024033720444;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;606;024033821289;8;0;0;1;0;1;0;0;0;0;0;0;0;0
2003 38 3;607;024033703737;8;1;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 3;608;024033720432;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;609;024033810156;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;610;024033810990;6;0;0;0;1;0;0;0;0;0;0;0;0;0
2003 38 3;611;024033730223;6;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;612;024033720203;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;613;024033810355;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;614;024033811078;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;615;024033720358;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;616;024033821217;13;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;617;024033750469;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;618;024033720688;1;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;619;024033821342;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;620;024033720344;4;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;621;024033720602;10;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;622;024033811229;10;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;623;024033810132;7;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;624;024033720233;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;625;024033810187;8;1;0;0;0;0;1;0;0;0;0;0;1;0
2003 38 3;626;024033810342;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;627;024033720460;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;628;024033811080;8;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 3;629;024033810147;5;0;0;1;1;0;0;0;0;0;0;0;0;0
2003 38 3;630;024033720229;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;631;024033810326;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;632;024033730180;8;1;0;1;0;0;0;0;0;0;1;1;0;0
2003 38 3;633;024033720271;8;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;634;024033810348;8;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;635;024033810130;7;0;1;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;636;024033820106;13;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;637;024033720588;13;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;638;024033750527;13;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;639;024033810657;13;0;0;0;0;1;0;0;0;0;0;0;0;0
2003 38 3;640;024033720405;6;1;0;1;0;0;0;1;0;0;1;1;0;1
2003 38 3;641;024033720259;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;642;024033811375;6;0;0;0;1;0;0;0;0;0;0;0;1;0
2003 38 3;643;024033750574;6;1;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 3;644;024033720694;6;1;0;1;0;0;0;0;0;1;0;0;0;0
2003 38 3;645;024033810673;11;0;0;0;0;1;0;0;0;0;0;0;0;0
